nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
674.8280893961597,,674.9287476312555,658.688541957311,673.4459853399376,648.5369847615568,667.6807786850711,638.715269179572,672.9041355678022,,685.9130859375008,634.3444602603012,649.6601566133053,643.6092620123009,651.8722984677278,637.6204256330225,643.0474635532933,609.9409205118823,,604.3625662667419,603.4287080310647,606.0465389433369,619.9161119006936,625.4043916974757,646.4968795776375,657.8749883742568,,656.1081517537443,673.390405564082,676.915328252884,703.9429248628171,712.2508108956482,732.2228400820787,745.4246368408212
674.4190143403562,,676.2109734671465,659.9936596098408,674.7880986531584,652.3070540655235,667.1279958089201,639.0346196492521,673.5051393054789,,688.5513712565113,635.1091079711922,648.6114334833062,648.8275705973315,657.3042994907933,639.625102270218,644.5608516874776,607.035332452684,,598.8342446826761,599.1329011462991,601.1466035388772,615.6924020676394,620.1092311314181,645.2497202555346,652.6646775745218,,641.9406749180393,667.9939778645842,670.7150006975455,700.7105930873335,705.8179662795303,730.469278971355,738.1983163016192
675.9827568417512,671.6524976094572,678.2649416242335,661.4254470098595,676.850623721169,656.2251165480849,666.9886007763099,639.1216172717874,672.0592676798511,,690.388472784134,636.9887569972454,647.5908130464107,654.0100021362313,663.4260969616126,639.8338530404235,645.7160829816554,601.9972214471734,599.9586588541674,592.8622316632959,594.6981905982616,596.0816392444436,611.7173956008193,614.7933022635332,645.2189378284281,645.8572711036327,,634.5849296933136,662.412651425317,664.7633274623335,697.2477446056556,699.0168137323298,731.521519252233,734.2629111153748
678.1173037574413,676.9161918276841,680.2315019880031,663.6390805925649,679.0052272251683,660.9250906081435,666.820103963217,638.9867019653328,671.1907443091991,662.4605496724455,691.2750956217457,640.1162999471036,648.0830488659095,657.4283519926533,669.1965455554789,640.4691427321669,647.8217856997543,598.5495213099896,586.2160884312228,589.3090535118474,590.0917481921975,591.1044442313066,607.7792659941182,609.7426834106453,645.5519027709969,639.9353016444622,664.0853500366219,638.1666750226709,657.0649537586039,659.8341057187043,693.3643980480384,692.9379454113197,730.0278189522888,730.4070100330181
681.7510710216712,679.3942226228269,682.9453194027864,666.2804834275026,681.4571158999497,667.5966382707877,666.5453816368475,,669.6885586693181,680.042081378756,690.7967064267121,644.3890148344502,650.6370889572878,660.1326464698436,673.6381803240104,640.9111620585131,651.7659385317855,591.7289268856964,578.2698284330829,584.9852985200436,585.8547490437833,586.469294230144,604.289477030437,605.1611091977081,,634.415725344704,631.4723085675929,635.2064456031444,652.5233256022143,655.0386817568833,689.3075111025864,687.7553754534049,726.6803123837435,727.5992576962434
685.4820454915373,679.6013096400678,685.5596633184532,669.2936612083806,684.1753114972804,671.740275791714,667.3160422188904,,668.1355946858732,690.2053912934812,691.174493335543,648.1157508123497,654.4915306454621,663.0343210129519,677.4114180065345,642.2422815958666,658.120144798643,585.258371988933,580.8253629775281,581.1739256722594,581.4611147925974,582.7169541858499,600.1947290329714,601.0745410010935,,629.6101470220665,615.0928769792837,631.6513094220851,648.2140800839387,650.5903356642958,685.2452327183323,682.8624325706854,718.3599482945043,722.3932865687788
688.0665690104175,677.5914154052742,687.586578732446,672.198043096634,686.787753513882,674.0677882603245,667.6177607945042,,666.4094874064136,686.2068681262797,689.781751360213,650.4832952590224,657.3820858909978,666.708629426503,680.9822478521446,644.8577573867079,666.2165912446529,581.2947082519538,577.9516487121589,579.1838604155048,578.2524893624449,579.4933587937136,596.8993773687461,597.5571038382401,,627.0367442539768,625.8677931286047,627.8954987298882,644.29668608166,645.722941807339,681.779337565105,678.6461029052742,708.5205535888681,716.5429149809347
687.965608869281,673.8834104992103,687.6468266078413,674.4968203590038,689.2934573945554,673.9364238920674,672.9289707002193,,665.4764731270934,688.0290930611756,689.5311344691694,651.7028111049115,660.2539941696903,671.5200220743824,683.2546829950251,647.4488287426184,672.7077298845571,582.3875260126031,575.2944408598407,578.3214398338688,576.2510517665326,577.170850118002,594.4648579188763,595.7737379528235,,623.7815406436019,625.5038626534606,624.8439705258331,640.1861942836224,641.7424309140168,677.7423844110407,674.7371913364964,701.2062537783677,711.1608574276887
688.9479479108546,670.8915728614452,689.5391395205552,676.4016338530049,691.5962222871335,672.4068254743312,676.8222013201041,,664.7975187755775,690.7898744855617,688.1497635614313,651.6880529494521,662.399689447313,674.8950257074274,684.8168233235685,650.1311452956435,674.7367088681184,581.2521282377704,573.5988017490939,577.1579717000333,574.9049620855429,576.0742714291534,592.3555519467316,594.4643191383005,,621.4801330566414,625.7431379045767,627.2962482997357,638.3755812872032,639.6078578404025,674.0186084565671,671.8156607491637,695.7784627278654,709.5432187034979
689.4745534261076,675.2020503452854,693.0169270833343,678.416671389626,693.1707378569113,670.462445940291,679.0627604893284,,664.7465540568043,693.3030348278236,685.4194652012425,657.2077505929138,664.9133293515168,677.1438413347526,686.1280067080552,654.5132531665629,673.9282201131193,580.4381052653002,574.0861131577273,575.9270208449598,574.3806495666511,575.8471617925742,591.1353559948157,593.5025594802137,,619.53558313279,626.3885298229408,629.4694522676022,636.9574519566135,638.4829294113894,669.7706000918442,669.893601190477,689.5118582589295,709.0957954043442
689.3360054379426,680.7292480468758,693.597449893044,680.5243915376218,694.9211974371055,676.5135697864359,679.0409992762983,661.0469589233406,665.9936345418303,694.3823965163466,680.231604076568,665.8717262631379,666.7163529169,678.5188689458946,688.3117697579529,658.9217790876124,672.5189434233174,579.5123200189506,574.6126085917163,575.1199535188229,573.7383818853476,575.696244376047,591.2290936424627,593.0352870396213,620.9238001505541,617.5166898454946,627.2429493495404,631.1783385503868,636.2114105224617,637.4182459513354,666.7935602097292,668.7516588483546,687.2693815685462,709.0704788934626
691.7095326014936,686.2429442632774,695.4062627156584,682.5364180065345,696.8309064592643,679.6670419602175,678.4582130795442,670.5013547624869,668.0713097708574,696.1931286766425,678.1165400913792,674.3247742425837,669.1154378255217,679.0741838727687,688.6029205322275,661.589568546841,670.6357588995079,577.9371704828179,575.7436060224268,574.1340284801672,572.9380327860522,575.7089662097757,590.5293023245682,592.1809964861196,610.3688990275073,614.5957819620776,627.6913343157095,632.5646209716805,635.7626815069298,637.5356485276003,666.2161778041303,667.2994617280514,686.3255571637843,709.488574073429
696.1295089721689,693.7404145740336,697.9456194923047,684.7631563459132,698.8657204764238,685.4637563796279,677.5488092331668,675.22855268206,671.2591596330923,696.6281247820182,678.0906277611151,682.053232102168,670.7944891793395,678.6463085356221,688.969045003256,668.3588383992521,669.8758123488661,575.830397832962,574.9203622000565,572.6671881902793,571.6796871366962,574.460411071778,590.2090199788419,590.8235967726941,605.1467811947784,612.484690348308,628.4253285725919,634.1725155058369,635.436556861515,637.0227366856175,666.0073874337342,666.0245644705644,684.9258604503822,709.8695787702297
700.2087311517633,700.1346199398959,699.2344015212294,686.9824912661607,700.9784593128031,688.7614433651887,682.3300392514192,672.0770874023447,676.7569587344224,695.3069229125986,681.2039989289792,687.9766435169047,673.8592827206575,681.4392634800511,687.4492968604687,676.0510428292419,670.1265316917791,574.2867504301532,572.7975551060275,571.6580625261587,570.1756673540395,572.4561992826923,588.392994108655,589.0757068452389,608.5820824759355,610.5304896036791,628.952438354493,633.537300836473,634.3872738792791,636.2346543811625,663.5911269415001,666.2852696010053,684.9048897879472,708.4268878755124
705.0889801752008,702.3385213216154,703.3513052804138,689.6115232195182,703.2054581415094,689.8428333827436,685.774921962194,671.9732368105942,683.3321478707459,694.3859939575204,683.0897694542303,686.5224431355803,677.6151337396539,682.9463660830552,685.0259944370823,682.1851879301533,670.7847242809486,570.3677128383099,570.0298627217618,568.0440991719571,567.2307405017677,569.2196368262888,584.6501893543069,585.0370781308136,609.9974434262238,613.5189539591479,629.8411712646492,640.6649878365661,631.850499107725,633.2536726452064,660.6904376801998,666.3174874441972,683.8993305024655,705.6890389578692
709.0419340587807,706.5256987072181,708.7273541405096,691.9975749424534,705.2528497605106,687.3914544241778,691.8641793387285,673.1072859991173,685.1934592837388,696.297385079521,682.3432797023237,685.2819210234151,681.7093233381007,683.4221474783769,683.1138581775492,686.5692545572925,671.1203785850896,564.9825937180299,570.4527233668744,562.7003471737823,563.1991838727686,564.985289437431,578.8585103352872,582.0837002708805,609.8550800141842,605.3468598865335,636.9570995512471,629.3590560186484,626.9685225713829,628.6142585391098,656.5263933454249,664.9096643357058,682.2282329740987,701.3942914690299
710.7498917352594,707.2527792794373,709.2910312470945,693.6903286888495,706.9949976603199,687.1083998907189,696.8696568806974,672.2034565153584,692.7556748163141,691.9243856157584,680.4931428091876,680.9711283729198,684.4239276704343,684.3934624081575,682.283624194918,687.6825721377427,671.1423657735197,561.3495908464712,565.2552719116218,558.1884831019818,557.9095379057392,559.9615790957504,572.0125750587107,578.7812271118171,601.2495255243218,595.3681945800789,627.7934297834131,608.2650575183694,620.4700364612405,622.4829421270468,650.90507725307,662.3824637276794,679.7440679641005,694.3651028587714
712.1194261823391,704.2609554472432,712.6486402239127,694.900301615398,708.5752621605292,682.6746183122916,702.644328526089,667.6475348699669,701.8342455909375,683.7916877383286,678.9834908984965,676.1587310064415,687.3673833211271,684.1416153680719,681.2829727899469,683.7852067493266,670.1006595066624,556.7476029168998,558.3127684820273,552.9296638852081,552.2387802487335,554.6139980497821,565.0792439778653,573.9112948463084,589.6285436721082,584.8244011288605,608.7187558128727,584.6212238130123,615.086741129558,618.0639495849617,647.811800275531,657.5330708821623,678.5594053722572,685.8353533063624
708.9848512922023,702.4188530331575,708.4451370239267,693.8161214192717,709.2967554728199,683.7557340349479,706.6812264578692,667.2699176243382,712.0443645658956,673.3108907427115,677.3944326128287,674.6728695460737,689.5140551612499,683.4028400239499,682.9239298502613,682.5732643490754,666.5817941938136,549.8821147737056,548.3610471089688,546.810549963089,547.350657871792,549.5565040225081,560.4779579525909,569.7321868169882,574.2336364019492,579.3137486775723,587.9473386492056,571.133266993932,610.9564248947878,614.1001289004379,645.2230428059904,651.7569383893702,677.5599641345805,678.1212274460573
705.1569575355176,699.0601421537862,706.7191147577204,693.2244444347572,710.0012893676767,684.219633193244,711.0266868954621,666.5425536746079,719.6798190162305,667.517959958032,680.8225613548651,677.4693476359058,692.7357617332831,685.0188831147702,684.8869817824599,683.1724417550231,660.9037835257402,546.2567309424998,539.7168328421463,541.5210872831806,543.2763466607963,544.8306590488985,556.61958930606,564.3358590262284,562.3409463791627,577.3849320184625,565.7598597208666,555.355141594297,607.7780296688996,610.0842299688437,642.7971961611801,646.8648972284234,677.2095329647981,671.3448050362732
702.6786829630543,697.3223397391192,708.1266374133891,694.2045480637332,712.0200155349014,685.5527950468527,714.0386759440113,666.5469761803045,722.9548416137704,666.5336745125915,683.2188230242057,680.6916196913955,696.8397761753636,685.9897391909653,687.0254236857105,684.2090283348456,657.7065758478083,538.9188192458387,532.4955515180322,535.4060539972221,538.4260969616124,539.1929019746333,553.5703735351569,557.0943992251449,558.2405413673044,585.2221185593386,550.1342417399095,547.8180732727058,603.362580798922,603.9240729922348,640.4906267438624,641.8722229003914,677.1263711111894,664.5868929908397
702.1623914809462,697.8185889834458,711.8583588373102,696.9263076782235,714.6241331554603,688.3910260881704,718.9772883823949,668.7994379316066,717.1037804739825,672.3065585181836,683.9580357869474,685.187405904135,700.9451577322832,687.7567120506659,690.4215058826273,685.1558049519865,656.0662676493334,530.7320445832759,530.8350735618961,530.2241770426439,532.8748417808903,533.1903957185298,549.323314121792,551.5919843401234,560.1901677449551,572.7205710638144,549.1229019165046,531.8741378784187,598.0105841500425,597.3882090250659,637.0273313976477,636.4933442615335,672.1587756928952,659.3688078380775
704.143101283483,697.731367928642,716.6808925810324,700.6023577735546,717.4214470272981,690.9593796502985,721.9274244762612,671.4107259114592,713.9448296683184,674.7456679571251,683.3536264328739,688.2738643827902,704.2167343866266,691.6663683936719,693.8311099097851,686.7236139206668,658.2456712268656,525.3772922697527,527.5849596659349,528.3233804248634,527.7228291829433,528.0685094197598,543.9963756742939,545.5124940418068,557.5679027012424,554.6965831574946,542.6744457426532,515.9593015398304,592.0101703462154,591.1957564581015,631.1474217006146,631.9327225458062,664.3640521821529,654.0908137730198
705.7603100367963,699.4983109973734,722.3387185959598,704.5581806727827,720.0157892136356,693.1538125901004,724.7677103678394,672.91506885347,711.5285342988523,675.3766210646864,680.9337830316462,690.4861842564183,707.0761696951739,695.6320982433509,697.9366484142494,689.0580215454111,664.1979757036489,521.4866311209549,523.7972203209293,525.5171608697807,522.3620730808809,522.9215545654304,538.8318187168672,539.487632388161,555.5364303588874,531.8752314249681,539.3078932989218,512.4990953717919,586.6356110345757,586.4042794363846,625.8624529157374,627.5918273925789,656.4627794538234,648.1210494268516
705.6257912772052,702.2682153610965,719.4933544340597,705.3154238746289,720.4364940098363,696.390073867072,725.1684548514239,679.9670286632728,709.09659649077,673.270428975424,676.8333089919325,693.4930892217735,709.9658860706156,700.9530112856919,703.0535943167558,691.6026011875706,671.2403081258146,518.3717618669789,520.0259343101872,521.8436686197923,518.557437715077,519.0039483933228,535.1419815790092,535.6359027680903,550.5563983008982,523.2927447727754,530.7753702799486,523.8003234863288,582.1892365955179,582.6978265671511,620.998580932618,624.0460154215502,650.2958991641099,643.9670402890167
707.366620381674,703.2053153628403,719.1139450073251,705.391396658762,719.9184381394168,698.8732176281165,725.8478280930301,686.6012544177836,710.8710203624917,676.3917029244567,677.8399225870777,696.9905631655747,713.392739795504,705.619795663017,707.7224840436672,692.6739974248985,679.2526855468759,519.9319686889655,517.7060141790487,518.3845049540208,516.2746827261795,516.4811034429647,532.5966146559949,532.8157435825899,548.5951083955317,528.1612603323807,546.5692222231917,531.6704444885261,577.8925428844641,578.9027855282745,618.2802218482616,620.843537830172,647.5089975992846,640.7353464762379
709.3552042643238,704.3567065284375,718.8057588849758,704.8828135899143,719.2462942940857,700.07997313,725.8824684506379,693.4397201538095,716.9331970214853,684.5828959147144,672.0626049950017,700.1052598499125,717.2767595563625,708.7925106230246,712.1175082978757,696.21621086484,686.0744320097432,519.683597564698,514.8051178341826,514.9052559988845,514.912790570941,514.8251397269119,531.5623361496705,531.2047380719873,548.8332254318971,545.9443778991706,568.8373075212758,534.2023640587223,574.8928139096222,575.496403285436,615.0199723016656,615.9589560372497,648.5389796665745,635.1691676548556
711.0597047351665,704.7776198614221,718.4504975818462,704.4880752563486,718.437674749466,700.6127769833529,726.0825932820647,697.8539893740708,723.3815307617197,695.0039556594131,679.9197609311067,702.9757893880217,720.5177775791722,710.5872748238709,716.0880955287397,699.3688656034933,693.8815928867893,519.4707080296114,513.1840872991659,512.2969798133493,514.4748903910325,514.2206400916696,531.3548950921928,531.1049982706712,552.4927244640539,557.1969511849546,591.3726425170905,543.8961207071947,573.9605516706201,574.2814926874076,612.0035988943924,613.5558188302184,647.67056020101,638.7759915306463
711.9119549705878,704.084258306595,718.8549786522284,704.0330225626636,718.1853528703971,700.0632901872916,726.2297196161189,699.7149331229082,728.9086739676349,705.9084915887751,696.1732864379892,704.8362132481175,722.7353446597153,711.8004713512611,720.1238886515308,705.7282391502753,704.3500602358872,519.3642632620682,513.8098880222872,514.2939213344035,515.8213177635563,515.5357535226011,532.4467940557578,532.4263876052137,554.6754855201365,562.8232378278467,611.3935038248705,554.2892100016282,574.8728663126635,574.3127252487916,609.8116091773632,611.1436978294744,647.8507276262563,639.1387721470433
711.3437881469736,703.9681716192345,719.4584833780933,704.263819739933,718.5402988252195,699.8092972891681,726.3827845255543,699.6750168573298,731.6722455705924,709.5101859683091,714.9784622192392,706.1340510050464,724.4438454764239,712.3909181867336,724.5515038626544,713.0356281825483,715.6698830014192,519.4352264404304,513.6819512503494,516.6178410847988,517.9527638753261,517.3898402622774,534.5265506562739,534.6902385893329,557.2274075462711,559.0723800659187,610.9929159255263,569.0378545125333,577.2953999837247,576.129976545062,607.7375372023818,607.657998947871,647.5930477323994,636.8265642438624
711.3437881469736,704.0455627441415,720.1625722249357,704.1712225051162,718.5226171584366,699.9537958417628,726.8608383905329,700.0828110831134,729.110135033018,706.7052913847432,730.8603134155283,707.6101760864267,726.2934893653515,713.5821180797768,728.7956354050418,718.5722863333575,727.4780451456716,519.4352264404304,513.7672424316412,519.209429423015,520.4257441929415,519.4216628301717,536.8466411772235,536.9149271647142,559.0568368094315,559.0247246878495,588.9967077346082,582.4956109183182,580.145581926619,578.3743035452713,606.9964824858174,606.0467420305532,647.2984168643051,631.169467744374
711.3437881469736,,720.7660769508008,704.3271595182882,718.6955544607989,700.5575120108477,727.5251068841852,700.1126122247614,729.7015460786374,702.4258021400098,738.7897164481036,709.4359897431882,727.9855749947693,714.48792848133,732.4534374418722,720.185320899601,736.3885934012286,519.4352264404304,,521.4307908557716,522.4296217418859,521.4726707821807,537.7840485345756,538.235684349424,560.063543410529,559.1911849975593,582.2415905907047,587.688410077777,580.6386758713502,578.5752258300788,608.1749870663605,604.5968032110312,647.3661698840922,622.1556389218292
711.3437881469736,,720.7102592104966,704.9271403721409,719.2031769525446,700.6663956415094,729.1294962565113,701.2275550478989,732.3162460327158,700.9852333068857,734.3616783505404,711.3962871006565,730.4190139770517,715.1435448782794,736.5506326584598,721.662016005744,742.9578494117383,519.4352264404304,,523.1137742542091,522.8161036173509,522.0265626453224,538.0012305123472,538.8215840657559,560.200633094425,559.5193103608638,574.9200893583759,581.1052758353104,581.0210662115195,578.741901579358,609.1782895042791,603.8773912702295,647.4186241513215,613.5754685174859
,,720.808961050852,706.0568061102014,720.083514985585,701.0231163388215,731.0892875308092,701.5117238362639,736.1935838971829,701.3709162757518,737.1014644077856,713.6739156813858,732.6279046194903,715.3537045433417,739.0927668980198,721.1732860746847,752.0466250465039,,,521.7467302594872,521.8451661609474,521.1023979187019,537.3778617495589,537.8889461698993,559.7637790498286,558.8634650820784,571.6138512747635,579.3021618071064,580.665341331846,578.53290121896,609.5369822184252,605.3149188813717,647.5619288853245,614.8375338599803
,,722.0068246750614,707.3640790666861,721.5618794759123,701.679416656495,733.4235752650678,700.1699198768262,741.5400368826739,704.1562723432277,741.9842892601386,716.0596938360314,734.8441387358175,715.9358789353153,740.5154219127845,721.6638953799302,756.0205535888681,,,519.9508129301531,520.0464375813809,519.3578770955411,536.201992943174,536.4914151146305,559.2823642549067,558.1209753127332,574.634573800224,572.8839569091804,578.9607347760889,576.9414901733405,609.728320893788,605.1114414760052,647.0229346865707,617.1045190720339
,,724.3121366954994,709.5339822315043,723.630900065105,703.0853914533351,734.9991404215505,699.3705582391657,746.8378444853292,704.1900941757938,746.3337816510891,718.4515947614407,737.1000605991918,716.4678664434532,741.4970009213412,721.8726726713644,755.9780861990802,,,516.8489823114311,517.8323424203062,517.2262291681205,535.056736537389,534.4647601899653,557.9279966808508,556.4813555762888,570.4919600713828,566.2031547909698,577.3977406819669,575.3222427368171,608.8219880603616,601.9468027750659,645.5070481073296,619.9968327113568
,,726.9012676420674,712.1191751389285,725.8361013503311,704.9571386064811,737.1552476428814,700.5965706961504,749.7246242704855,704.4491647084562,745.7519505818694,720.3002308436811,738.7266326177697,717.0020802815765,742.1772755214156,721.416050502233,751.5369382585807,,,513.5141914004378,515.3167303176159,514.6885670253215,533.5032083420533,532.2999547322597,556.3365522112173,554.3653397333061,566.4172032674161,562.156300136022,575.7703853788837,573.3290063767213,607.4028080531536,598.5357971191414,642.3221348353802,620.3516064598455
,,728.950588044667,714.6805092947833,728.6970807030096,707.0387633187439,739.6338511875707,702.1664212544767,752.0935461861757,704.4953784034375,743.471316746304,721.1490460350409,739.3801669166211,717.2563643682579,742.4993794759124,719.9596652076367,743.8460246494848,,,511.01939319429005,513.0510591779442,512.6853303455177,531.4727031162813,530.4529091971268,554.3223789760052,552.3485834030885,561.0737083071762,557.9747852143794,573.5190629504983,571.5320583525165,605.1119944254565,595.3948822021491,637.8021029517772,620.825260707311
,,728.6265095302045,717.1080874488476,731.3898824055999,709.2549687340155,742.6445824759356,704.9765457879938,752.942539396741,704.9730528876904,740.8820720854269,722.1703440348316,740.3123648507263,717.8550262451181,742.1444404238755,718.5567837669745,740.6509457542792,,,511.84958321707654,510.76912798200397,510.83643522716767,529.8175902593711,529.2873916625983,552.5692280360638,550.9919865926114,558.5695826212572,555.9537055605941,572.8567301432299,571.2403473627006,602.7697245279955,592.9112694149933,633.3347829182951,621.5621494111568
724.7054519653329,717.368901570639,730.2493242536281,719.509665716263,733.5664661952437,712.4917135692787,745.7346249534979,707.4386326017842,752.1885971795954,705.3190714518238,739.6489697410956,723.3314041864313,741.3523937407003,718.3122458685021,741.2746018909281,717.3039267403748,742.6627952938996,507.4567108154303,503.75916798909566,509.5602035522467,509.1516276768282,509.0439029875262,527.943444388254,527.7356487455829,550.6655320667093,549.0143806820831,554.2728758312414,557.0007346017027,571.6749936058415,570.6639469691693,599.6910109747031,591.1127588181276,628.9557720365987,622.949273972285
730.4318793160584,723.0278799874451,733.0496266682951,721.5873391287677,735.3213486444391,715.7524285089411,748.0657515752893,709.2858096531468,752.2170428321484,705.5261225927453,739.7498699369894,724.6005179995591,742.7323092506055,718.5464581080854,739.8536925542932,716.6889940897632,743.2671534220386,502.32306126185887,499.7415913173137,505.5928624471035,507.3460112072179,506.66893350510435,525.5766757783442,525.5345033918115,548.7734716506238,546.9646126883378,549.6899584815623,555.9126121884308,569.4420783633285,569.3518538702109,596.7801542736242,589.3834250313903,624.1291874476849,623.1635360717781
733.2950929914211,725.9594170706622,736.5844828287769,723.4274404616592,736.5506337483733,717.961159297399,748.856964111329,711.8617653619684,753.311661129907,704.6256025405166,743.4748422531864,725.7495891026098,744.2797241210947,718.7006276448577,740.113676888603,716.633818126861,744.8712474278051,499.7562364850732,497.18960680280475,500.65071360270247,504.8143308730359,503.9064837864473,523.014497302828,522.0916065034419,543.9546810331806,542.9790863763725,538.148393540156,554.2030581519724,565.910232543946,566.3674123854871,593.2634015764517,587.1530507405606,618.7527654738661,620.8811841692251
731.3862838745126,724.2091547648121,739.6143595377613,724.9780422392355,737.6517315819159,718.787024725052,749.3582116989872,714.1391779581714,753.9027633667001,706.1442060924721,746.304457891556,726.7695723034095,745.9647605532701,718.3608569190625,742.7712780180441,717.017657870339,746.2329918997638,501.4674530029303,497.80453745524153,496.4145860217873,501.6774230230429,500.61198007492857,519.7161320277629,518.3736466907326,539.6331114996054,538.1542423793255,544.1746942429322,553.1111184983033,562.0892155965176,562.5604967389795,589.7791493733731,584.5481371198389,614.5135948544464,615.7973654610778
731.3862838745126,724.3877385457366,741.1292978922535,725.8601757231222,738.6889252435602,719.3591457548605,750.1124016898028,716.0731297447577,755.1921190534329,708.8412953331366,749.7522880917513,727.2768144153423,747.1058767409561,717.2950780959366,746.7482623145703,716.9943854922349,749.3861654372452,501.4674530029303,496.8539441426601,494.2965222313297,498.57947431291916,497.4213004339315,516.6180659702852,515.2208186558321,536.1152249290836,534.901187715077,559.7309061686204,548.1869059971408,558.3874518984846,558.883845738003,584.2578066871287,581.9445270356686,611.1624378022701,611.26567658924
731.3862838745126,724.7793822515588,740.1193389892587,726.4582399640774,739.7341948009681,719.6402411687951,750.9725407191695,716.8586115155911,756.3594251360222,711.21260161627,753.928229922341,728.2230842227036,748.4288439069485,716.0085772559765,750.9976545061394,716.1098280407143,752.724506559827,501.4674530029303,491.6027950105219,495.7085647583014,496.06348637172215,495.3235606238962,514.2335281372077,513.3277907598592,534.3850729806089,533.8654185703829,582.5925165812182,555.6648152669278,556.4247945149747,556.6440273466571,578.6920907156815,578.3688427153095,609.8213631766191,607.6651829310833
731.3862838745126,724.4980603172675,740.1193389892587,727.2205926804324,740.6465864635658,720.5878980727432,752.3638828822554,716.9700084867941,757.1058999924442,711.5446706499381,758.4293470836831,728.9858856201181,749.6751556396493,714.4707476298023,755.3378630138589,713.226834978377,755.4142401559022,501.4674530029303,497.8499301728754,495.7085647583014,494.53491792224764,494.048499516079,512.6319590977266,512.5062542869938,535.2365372067412,534.3764695667091,601.1213309878402,569.8948872884122,555.1419165475035,554.5364227294929,574.2842792329342,575.392143612817,608.729323614212,607.0470900762657
,723.7313206990569,740.1193389892587,727.8470927647192,741.5617559523819,721.475467136929,753.5054106939416,716.7741312299465,758.5784781319765,706.3023289271772,762.5699858892541,729.4534759521493,750.6664693923233,713.3929416111546,758.6086124238524,708.9471413748614,754.1130033220574,,511.4305928548183,495.7085647583014,493.7542597452806,492.99758220854324,512.0088137672068,511.9997500465036,536.158992222378,534.9394658406583,615.9355083647237,586.3840183076412,554.3048626127704,554.2064604986289,571.42049807594,572.5933888753262,607.1818077450714,606.353328886487
,722.8963190714528,,728.7062109084366,742.4154365176256,722.3083906627845,754.319352649508,717.4115469796326,760.5409327915746,705.79976345244,770.14575631278,729.5040889921652,751.343155997141,713.6887890043722,761.2761808122917,703.9078341892796,757.7213810512008,,526.9578348795579,,493.8757120768235,493.00074459257644,512.1447931925462,512.1729071480894,534.9533736819319,534.8525753929508,598.8200494675416,599.2846272786466,553.2318947201691,554.9870104108545,570.1140696207689,571.0837663922998,605.2575836181649,605.9833846319297
,722.1806033906491,,729.8493594215039,743.5516005016518,722.6981949579157,755.3661655244383,717.1842491513215,761.5984235491081,711.9693530854734,777.543605622792,729.5710431053534,752.3576718284979,714.6464015415746,763.6656951904306,700.2032298133496,765.4354444231316,,540.2668994721919,,494.8320683070598,493.89237031482577,512.4906721569249,512.9053272065669,534.5512375604545,534.9321245465966,578.1480941772468,604.3409293038512,553.1509086972198,555.5632371448343,571.5049278622589,570.6958487374449,603.4529455275771,604.4180515834271
,721.8227455502473,,731.214484441849,744.7747726440439,724.1526685442252,756.3953105381567,718.2752267746707,761.8547962733687,720.1779941377195,782.9736996605293,730.126610528856,753.0535430908212,715.316167195639,765.7880143665142,698.0462597438276,775.4705007643937,,546.9214317685089,,496.35629254295776,495.40049798148084,513.5075923374727,514.7048198155001,534.9191489446738,537.2223968505866,559.3834933326365,599.2023802257727,554.2754716419046,556.7362256731313,572.8679417201457,571.7741844540558,602.0892363048742,602.116535005116
,722.0613174438486,,732.9401183355432,746.6641322544652,725.5639826456714,757.3155128842318,719.389807928177,762.1937106904539,727.436485108876,787.3353547595806,731.1003559657514,753.8438684372684,715.7130250476664,767.6451016380682,697.0248442150306,784.783835638138,,542.4850769042976,,498.09291585286525,497.8604116893956,515.3592765444807,517.1620585123704,536.4468877883191,539.6735828944621,548.7050232660209,599.1962134951644,556.098572867258,557.8191357567204,574.1020333426346,573.3885919480103,601.91191319057,600.3473467145654
,718.5497883387983,,734.8562305995405,748.6617998395657,727.6905484880729,757.6396684192486,722.125017438617,761.5731237502334,730.0794230869847,789.3893643333809,731.5659710112081,754.5793064662398,715.6587629772376,769.4538915724992,696.781816573371,790.0346759614499,,546.8386869884679,,500.028228578114,500.61969157627715,517.2146599179229,519.2415753319157,539.373754955474,542.0545360020235,548.7451640537814,598.8875343686066,557.7779584612172,557.8037650698714,575.1149124872123,574.09577651251,601.4954957507913,599.1068711053765
,,,736.8233177548373,750.8817076910119,730.0068115960993,757.8927321661096,725.7199786958249,760.5610820225317,725.9679707118452,781.7473024640774,732.0976115635472,754.8489568801162,716.0464553833017,770.9973892938533,696.8909454345712,788.6085691906167,,,,501.41927664620596,502.4458629063204,518.4805897303996,520.8163829985125,541.3291426159093,543.7160357520701,562.1013408842548,604.2950639270608,558.9336017426997,558.4614283243823,574.871156238375,573.7424200148816,600.7948186965224,599.3478938511447
